EL,ER,SL,SR,type
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
90,90,99,99,2
89,89,99,99,2
89,89,99,99,2
89,89,99,99,2
89,89,99,99,2
89,89,99,99,2
89,89,99,99,2
89,89,99,99,2
89,89,99,99,2
89,89,99,99,2
89,89,99,99,2
89,89,99,99,2
88,88,99,99,2
88,88,99,99,2
87,87,99,99,2
87,87,99,99,2
87,87,99,99,2
86,86,99,99,2
86,86,99,99,2
86,86,99,99,2
85,85,99,99,2
99,99,100,100,2
98,98,100,100,2
98,98,100,100,2
98,98,100,100,2
98,98,100,100,2
98,98,100,100,2
98,98,100,100,2
98,98,100,100,2
97,97,100,100,2
97,97,100,100,2
97,97,100,100,2
97,97,100,100,2
97,97,100,100,2
97,97,100,100,2
97,97,100,100,2
97,97,100,100,2
97,97,100,100,2
97,97,100,100,2
97,97,100,100,2
97,97,100,100,2
97,97,100,100,2
97,97,100,100,2
97,97,100,100,2
97,97,100,100,2
97,97,100,100,2
97,97,100,100,2
97,97,100,100,2
97,97,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
96,96,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
95,95,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
94,94,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
93,93,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
92,92,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
91,91,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
90,90,100,100,2
89,89,100,100,2
89,89,100,100,2
89,89,100,100,2
89,89,100,100,2
89,89,100,100,2
89,89,100,100,2
89,89,100,100,2
89,89,100,100,2
89,89,100,100,2
89,89,100,100,2
88,88,100,100,2
88,88,100,100,2
88,88,100,100,2
88,88,100,100,2
88,88,100,100,2
88,88,100,100,2
87,87,100,100,2
87,87,100,100,2
86,86,100,100,2
85,85,100,100,2
100,100,101,101,2
100,100,101,101,2
100,100,101,101,2
100,100,101,101,2
100,100,101,101,2
100,100,101,101,2
100,100,101,101,2
100,100,101,101,2
99,99,101,101,2
99,99,101,101,2
99,99,101,101,2
99,99,101,101,2
99,99,101,101,2
99,99,101,101,2
99,99,101,101,2
99,99,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
98,98,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
97,97,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
96,96,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
95,95,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
94,94,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
93,93,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
92,92,101,101,2
91,91,101,101,2
91,91,101,101,2
91,91,101,101,2
91,91,101,101,2
91,91,101,101,2
91,91,101,101,2
91,91,101,101,2
91,91,101,101,2
91,91,101,101,2
91,91,101,101,2
91,91,101,101,2
91,91,101,101,2
91,91,101,101,2
91,91,101,101,2
91,91,101,101,2
91,91,101,101,2
91,91,101,101,2
90,90,101,101,2
90,90,101,101,2
90,90,101,101,2
90,90,101,101,2
90,90,101,101,2
90,90,101,101,2
90,90,101,101,2
90,90,101,101,2
90,90,101,101,2
90,90,101,101,2
90,90,101,101,2
90,90,101,101,2
89,89,101,101,2
89,89,101,101,2
89,89,101,101,2
89,89,101,101,2
89,89,101,101,2
89,89,101,101,2
89,89,101,101,2
89,89,101,101,2
89,89,101,101,2
89,89,101,101,2
89,89,101,101,2
88,88,101,101,2
88,88,101,101,2
88,88,101,101,2
85,85,101,101,2
101,101,102,102,2
101,101,102,102,2
101,101,102,102,2
101,101,102,102,2
101,101,102,102,2
101,101,102,102,2
101,101,102,102,2
101,101,102,102,2
100,100,102,102,2
100,100,102,102,2
100,100,102,102,2
100,100,102,102,2
100,100,102,102,2
100,100,102,102,2
100,100,102,102,2
100,100,102,102,2
100,100,102,102,2
100,100,102,102,2
100,100,102,102,2
100,100,102,102,2
100,100,102,102,2
99,99,102,102,2
99,99,102,102,2
99,99,102,102,2
99,99,102,102,2
99,99,102,102,2
99,99,102,102,2
99,99,102,102,2
99,99,102,102,2
99,99,102,102,2
99,99,102,102,2
99,99,102,102,2
99,99,102,102,2
99,99,102,102,2
99,99,102,102,2
99,99,102,102,2
99,99,102,102,2
99,99,102,102,2
99,99,102,102,2
99,99,102,102,2
99,99,102,102,2
99,99,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
98,98,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
97,97,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
96,96,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
95,95,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
94,94,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
93,93,102,102,2
92,92,102,102,2
92,92,102,102,2
92,92,102,102,2
92,92,102,102,2
92,92,102,102,2
92,92,102,102,2
92,92,102,102,2
92,92,102,102,2
92,92,102,102,2
92,92,102,102,2
92,92,102,102,2
91,91,102,102,2
91,91,102,102,2
91,91,102,102,2
91,91,102,102,2
91,91,102,102,2
91,91,102,102,2
91,91,102,102,2
91,91,102,102,2
91,91,102,102,2
91,91,102,102,2
91,91,102,102,2
91,91,102,102,2
90,90,102,102,2
90,90,102,102,2
89,89,102,102,2
89,89,102,102,2
102,102,103,103,2
102,102,103,103,2
101,101,103,103,2
101,101,103,103,2
101,101,103,103,2
101,101,103,103,2
101,101,103,103,2
101,101,103,103,2
101,101,103,103,2
101,101,103,103,2
101,101,103,103,2
101,101,103,103,2
101,101,103,103,2
101,101,103,103,2
101,101,103,103,2
101,101,103,103,2
101,101,103,103,2
101,101,103,103,2
101,101,103,103,2
100,100,103,103,2
100,100,103,103,2
100,100,103,103,2
100,100,103,103,2
100,100,103,103,2
100,100,103,103,2
100,100,103,103,2
100,100,103,103,2
100,100,103,103,2
100,100,103,103,2
100,100,103,103,2
100,100,103,103,2
100,100,103,103,2
100,100,103,103,2
100,100,103,103,2
100,100,103,103,2
100,100,103,103,2
100,100,103,103,2
100,100,103,103,2
100,100,103,103,2
100,100,103,103,2
100,100,103,103,2
100,100,103,103,2
100,100,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
99,99,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
98,98,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
97,97,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
96,96,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
95,95,103,103,2
94,94,103,103,2
94,94,103,103,2
94,94,103,103,2
94,94,103,103,2
94,94,103,103,2
94,94,103,103,2
94,94,103,103,2
94,94,103,103,2
94,94,103,103,2
94,94,103,103,2
94,94,103,103,2
94,94,103,103,2
94,94,103,103,2
94,94,103,103,2
94,94,103,103,2
94,94,103,103,2
94,94,103,103,2
94,94,103,103,2
94,94,103,103,2
94,94,103,103,2
94,94,103,103,2
94,94,103,103,2
93,93,103,103,2
93,93,103,103,2
93,93,103,103,2
93,93,103,103,2
93,93,103,103,2
93,93,103,103,2
93,93,103,103,2
93,93,103,103,2
93,93,103,103,2
93,93,103,103,2
93,93,103,103,2
93,93,103,103,2
93,93,103,103,2
93,93,103,103,2
93,93,103,103,2
93,93,103,103,2
93,93,103,103,2
93,93,103,103,2
93,93,103,103,2
92,92,103,103,2
92,92,103,103,2
92,92,103,103,2
92,92,103,103,2
92,92,103,103,2
92,92,103,103,2
92,92,103,103,2
92,92,103,103,2
92,92,103,103,2
92,92,103,103,2
91,91,103,103,2
91,91,103,103,2
91,91,103,103,2
90,90,103,103,2
90,90,103,103,2
90,90,103,103,2
89,89,103,103,2
89,89,103,103,2
88,88,103,103,2
83,83,103,103,2
103,103,104,104,2
103,103,104,104,2
103,103,104,104,2
103,103,104,104,2
103,103,104,104,2
103,103,104,104,2
103,103,104,104,2
103,103,104,104,2
103,103,104,104,2
102,102,104,104,2
102,102,104,104,2
102,102,104,104,2
102,102,104,104,2
102,102,104,104,2
102,102,104,104,2
102,102,104,104,2
102,102,104,104,2
102,102,104,104,2
102,102,104,104,2
102,102,104,104,2
102,102,104,104,2
102,102,104,104,2
102,102,104,104,2
102,102,104,104,2
102,102,104,104,2
102,102,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
101,101,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
100,100,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
99,99,104,104,2
